,lat,lng
88115260,-26.8693444,-52.3976924
89023000,-26.9355677,-49.0675281
88339065,-26.8867589,-49.0937247
88136560,-26.3154074,-48.8281127
89247000,,
89828000,,
89802181,,
88049101,-27.689367,-48.5612445
88817453,-28.6772725,-49.4207701
88106160,-27.6080496,-48.6471499
88032290,,
88107481,-27.5752849,-48.6612952
88570000,,
89027201,-27.049172,-49.090809
88117640,-27.5749804,-48.6116235
89915000,,
89228440,-26.2755315,-48.7990843
89065501,-26.8680403,-49.1159599
88138100,-27.7197056,-48.6433084
88810420,-28.6709116,-49.3841569
89237680,,
88400000,,
89687000,,
88338270,-27.2423561,-52.0322184
88136220,,
88816195,-28.7187478,-49.3601601
88904144,-28.9549446,-49.5049728
88036032,-27.5840054,-48.5292363
88353200,-27.1184011,-48.90914
88330460,-26.9949884,-48.6347235
89225765,-26.2450896,-48.7958859
88813180,-26.3231416,-48.847163
89910000,,
88309275,-26.9016318,-48.6922067
88338175,-26.4483165,-48.6269091
89108000,,
89291695,-26.270382,-49.3873294
88356130,-27.0919297,-48.852645
88504450,-26.9025533,-49.2459119
88802070,-28.6831237,-49.3771996
88063553,-27.6662839,-48.4844992
89226570,-26.2136255,-48.8126038
89227575,-26.2585995,-48.8032599
88430970,-27.5347399,-49.6986387
89812230,-27.1136874,-52.6037438
88048446,-27.6414976,-48.4742694
88812350,-28.7874133,-49.365165
88900970,-28.9346388,-49.4843617567557
89212610,,
88107322,-27.6064764,-48.4764322
89057120,-26.8689048,-49.0580011
88115770,-27.5384746,-48.6398428
88040423,-27.6000541,-48.5293474
89046460,-26.9362464,-49.1380298
89806461,-27.1046772,-52.597704
88085010,-27.6837343,-48.5662491
88131776,-27.6630312,-48.6537034
89176970,,
88816765,-28.7384047,-49.3701696
88715000,,
88511000,-27.8256248,-50.3202207
89905991,,
88570970,-27.6740471,-50.5750161
88309140,-26.9036694,-48.6859554
88015240,-27.586545,-48.5517832
88702300,-28.4920232,-49.0138887
88101050,-27.5996972,-48.6116937
88054230,-27.4325639,-48.460311
88512060,-27.8318593,-50.3335773
88585970,-27.7963574,-50.8749851
89136000,,
89046290,-27.603244,-48.4997517
89233510,-26.3669217,-48.8426078
89804230,-26.9184531,-48.6716755
88111350,-27.5645974,-48.6221079
88308080,-26.8595401,-49.2766656
88350752,-27.1244858,-48.9485186
89878000,,
89832000,,
88309000,-27.6339737,-48.6684137
88701400,-26.9046763,-49.0893303
88104200,-27.6349055,-48.63001
88816000,-28.7874133,-49.365165
89037400,-26.9092608,-49.1098428
89211230,-26.3280293,-48.8568926
88798000,,
89260658,-26.5058825,-49.1342302
89258220,-26.4925528,-49.0615697
88070220,-27.6004108,-48.583626
89232730,-26.3581053,-48.8376755
88940000,,
88138151,-27.7190114,-48.6423352
88701001,-28.4843732,-49.0151718
88350020,-27.0968335,-48.9147561
88301653,-26.9207193,-48.6520945
88352477,-27.0660138,-48.8832234
88801100,-28.9269401,-49.6744933
89595000,,
89045523,-27.0969455,-48.95168
88305600,-26.8916347,-48.6741974
89880970,,
89654000,,
88303170,-26.917476,-48.6711464
89223330,-26.254625,-48.8489995
88338205,-26.8151747,-49.2711581
88131300,-27.6525085,-48.6724031
88025220,-27.5739676,-48.5299683
88965000,,
89230200,-26.343458,-48.807222
89255810,-26.4478743,-49.0949081
89893000,,
88058327,-27.4466588,-48.4090171
88770000,,
89027710,-27.0121158,-49.0675725
88110790,-26.2678404,-48.8551299
88095573,-27.2460692,-52.0351488
88600970,-28.2898329,-49.937452
88812001,-28.7874133,-49.365165
89074662,,
88702780,,
89215454,-26.3290602,-48.9111826
88101260,-27.5956087,-48.6096088
88317230,-26.8936922,-48.7428866
89209020,-26.3425651,-48.81945
88130335,-27.6326816,-48.6462467
89203280,,
88020410,-27.597407,-48.5429203
89025365,-28.6878579,-49.4100514
88815096,-28.6870665,-49.3553694
89074000,-26.8668131,-49.1442034
89893970,-27.0979743,-53.39965
88080010,,
89204270,-26.2929489,-48.8501229
88115520,-28.3327076,-48.7281123
88470000,,
89203025,-26.8698642,-52.3993033
89231770,-26.3500856,-48.7824303
89040180,-26.9250815,-49.1214436
88352150,-26.3016895,-48.8634504
89068182,-27.1614479,-51.4980459
89063060,-26.8041176,-49.0853594
88701000,-28.4843732,-49.0151718
89812121,-27.1100496,-52.6117498
88058690,-27.4468156,-48.3805934
89810140,-26.8942817,-49.2542293
89533000,,
88310050,-26.8913323,-48.6899876
89812150,-27.1054248,-52.6090692
88303230,-26.7756176,-53.052858
89023200,-26.9543819,-49.0871903
88702360,-28.4922934,-49.0015121
88015601,-26.3182427,-48.8315965
88134520,-27.6768912,-48.6489932
88353120,-27.1008593,-48.9123563
89046573,,
88511086,-26.9264723,-49.1119329
89874970,,
88309301,-26.9042839,-48.6906175
89410970,-26.3731149,-48.720386
88056310,-27.4222656,-48.433845
88111460,-27.5722807,-48.634491
88064749,-27.7610363,-48.5721076
88058132,-27.4388355,-48.4054104
89822000,,
88310500,-27.1663915,-51.4958591
89204643,-26.2928809,-48.8626767
88058006,,
88708709,-28.4501815,-49.020553
88708801,-28.3902867,-49.0402439
88708060,-28.461853,-49.0188506
88303400,-26.9060118,-48.6826968
88307610,-26.9321771,-48.6875554
88702290,-28.3302657,-49.0382
88051157,-27.4887995,-48.5300078
88860000,,
88318332,,
88801680,-26.8834564,-52.4097147
89207300,-26.8932493,-49.2362445
89803406,,
89226620,-26.2095053,-48.8266598
88305390,-26.9060118,-48.6826968
89820971,-26.87811865,-52.4027162453496
88037325,-27.0751958,-52.616533
88509200,-26.9119824,-49.2513677
89210145,-26.346242,-48.7916848
88340374,-27.1068417,-48.9223205
88025360,-27.5772039,-48.5384993
89021200,-26.9395675,-49.0623971
89031480,-26.8897713,-49.1031017
89803131,-26.2833036,-48.8638349
88066550,,
88890000,,
89207680,-26.8722809,-52.3892446
88805350,-28.8239341,-49.4046761
88132760,,
88056450,,
89074400,-26.8529518,-49.1436039
88085600,-27.5767384,-48.617883
89735970,-27.2360783058943,-52.0339095267957
88117330,-27.5781208,-48.6064327
88805530,-26.8647574,-49.1102053
89990970,-26.0270607,-48.8581231
88818680,-28.6558748,-49.4173488
89066040,-26.8498505,-49.0931262
88521440,-27.7765263,-50.289582
88806640,-28.6928444,-49.4305912
89255070,-26.3216041,-48.8634488
88085250,-27.6087191,-48.5929715
88139990,,
89253170,-26.4940506,-49.0942801
88805100,-28.6883756,-49.4007937
88338185,-26.3316193,-48.852913
89970970,-26.5370796,-53.3311761
89810130,-27.6678492,-48.531722
89815580,-27.1165426,-52.6284532
88058249,-27.443343,-48.4082374
88117350,-28.6736208,-49.3657592
89051300,-26.8907667,-49.0511468
88135420,,
89812220,-26.2744112,-48.8448787
88813060,-26.8964318,-49.2281402
88049200,-27.6886653,-48.5680366
89037060,-26.9820716,-48.6798657
89260500,-26.5028152,-49.1412757
89021120,-26.9378207,-49.0641799
89803500,-26.3233844,-48.8645587
88443000,,
88811457,-28.6549,-49.3516503
89170000,,
89066380,-26.8511212,-49.108249
88806302,-28.6928477,-49.4174009
89887971,-27.1924461,-48.7283671
89839000,,
89226701,-26.2174419,-48.8120634
89227365,-26.2646625,-48.8221531
89226548,-26.2165796,-48.8138057
88708150,-28.4657552,-49.0255681
89255140,-26.4705395,-49.0845374
88803140,-26.7548173,-53.4992284
88316301,-26.9479922,-48.7482311
88136535,-27.6439993,-48.7188059
88021039,,
88818170,-28.6659977,-49.4383838
88352265,-27.077129,-48.8945067
88132430,-27.6462565,-48.6825711
89862971,,
89052600,-26.8861998,-49.0820582
89213200,-27.1533819,-48.4905562
88900031,-28.950486,-49.4927848
89201140,-27.127299,-51.4669276
89633000,,
89207527,-26.3304515,-48.8227422
88806500,-28.6904686,-49.424668
89235735,-26.3652358,-48.8123615
89056000,-26.8823901,-49.0699349
89025200,-26.9773704,-49.0564697
88052601,-27.4807056,-48.441861
89231305,-26.3381891,-48.7920771
88506100,,
89214640,-26.3383534,-48.8804282
89226260,-26.2395577,-48.8168074
89814450,,
89224403,-26.2601028,-48.8043198
89218650,-26.2793058,-48.8746246
88066655,-27.7640082,-48.5166037
88165060,,
88806097,-28.7018089,-49.4316523
89213330,-26.3292771,-48.8686847
88521020,-26.258872,-48.8398871
88111484,-27.5714087,-48.6394904
89202350,-26.3148043,-48.8474891
89216312,-26.2977645,-48.8719384
88520000,-27.7835443,-50.3086971
88032200,-27.5489136,-48.4936011
88807043,-28.6900955,-49.4360416
89223383,-26.2458117,-48.849485
88806050,-28.7064223,-49.4347127
89032160,-26.2806878,-48.8676209
88803550,-28.6965775,-49.3664114
88303000,-26.9184531,-48.6716755
89803355,,
88070160,-27.599475,-48.5812401
88501000,-27.1779784,-51.4923916
89204670,-26.294331,-48.8554371
89570000,,
89030000,-26.4061308,-48.7937585
88101195,,
88020480,,
89230208,,
88708791,,
89420000,,
88524610,-27.7959939,-50.2817073
89770970,-26.8754937,-49.1425237
88058088,-27.4363614,-48.4030393
88070250,-27.5905791,-48.5789839
89225560,-26.2545877,-48.805247
88355357,-27.0680366,-48.8973347
88090352,-26.9431616,-49.3739068
89631000,,
88111310,-27.5649603,-48.6181157
89219145,-26.2661324,-48.8657236
88905256,-28.9550949,-49.4841611
89805548,-27.0818125,-52.6043516
88862000,,
89041002,-26.8721006,-52.4000252
89235260,-26.3708306,-48.8283824
89225599,-26.2498014,-48.7971555
89899000,,
88340152,-27.0225526,-48.6572902
89856971,-26.6574813,-52.8933741
89253435,-26.4987353,-49.105827
88130465,-27.6365818,-48.6512111
88815600,-26.336518,-48.8110998
88065025,-27.6711548,-48.5060984
88085150,,
88058251,,
88058719,-27.7647637,-48.5710794
88106000,-27.6059593,-48.6323738
89778000,,
89237180,-26.2984125,-48.8998515
89222320,-26.268815,-48.8393161
88330590,-27.0858345,-48.612885
88136555,-27.6422822,-48.7204995
88809470,-28.6785764,-49.4020131
88352300,,
88813035,-27.0228409,-50.934459
89810475,-27.0290533,-52.6319784
89214727,-26.3456927,-48.8074203
88701901,-28.4758849,-48.9952381
89228201,-26.2770044,-48.805076
88048300,-27.6414652,-48.4750231
88410000,,
88066420,-21.7957753,-48.175007
89275000,,
89205560,-26.3002434,-48.8305385
88308640,-26.925026,-48.6995674
89234145,-27.6257108,-48.6676904
89220350,,
88064002,-27.7208619,-48.5639927
89220333,-26.8180579,-49.0338202
89253455,-26.503783,-49.101769
88354550,-27.1087485,-48.9337227
89060069,-26.8527209,-49.049237
88330414,-26.9991699,-48.6375786
88350750,-27.121558,-48.9427167
89036730,-27.6167135,-48.5918955
88803145,-28.6900294,-49.3672182
88816350,-28.7187478,-49.3601601
88122010,-27.5962872,-48.6870578
88107312,-27.5770134,-48.6710069
88348222,-26.853735,-52.1531289
89814590,-26.9025533,-49.2459119
88040440,-27.5987767,-48.5288131
88047460,-27.6629853,-48.5352424
89253570,-26.5027495,-49.1058671
89232060,-26.3549373,-48.8438569
88812450,-28.7858507,-49.3610754
89035620,-26.9018831,-49.0909137
88810715,-28.6538692,-49.3733976
88803150,-28.6907312,-49.3732175
88806370,-28.6868889,-49.4197789
89812415,-26.9444092,-52.8072724
88311335,,
88037150,-27.5930889,-48.5047887
89025250,-26.9682262,-49.0592842
88806280,-28.6913303,-49.4255351
89227600,-26.2788337,-48.8148651
89226680,-26.2138616,-48.8297586
88058720,-27.5481513,-48.6459663
89218530,-26.2793071,-48.8689636
88130710,-27.6359481,-48.6549796
88812382,-28.784158,-49.3682811
88056685,-27.3991559,-48.4239846
89026620,-26.9713367,-49.08579
89231480,-26.35146,-48.7973079
89859000,,
88113300,-27.555898,-48.6257542
88047480,-27.6625167,-48.5370895
88331495,-28.6652201,-49.3783463
88706535,-28.4707316,-48.9790878
89070230,-26.8740633,-49.1230195
88064605,-27.709502,-48.5592555
88310550,-26.9004239,-48.7006005
88107320,-26.9707785,-48.6448709
89199000,,
88810300,-28.662515,-49.3959022
89896000,,
89259770,-26.5076094,-49.0938945
88305400,,
88906800,-28.9339461,-49.4623208
89239730,,
88117850,-27.5697152,-48.6075975
89163772,-27.2128528,-49.6666444
88117405,-27.5757069,-48.6088371
88090100,-27.5950191,-48.594479
88021000,-27.6130123,-48.546157
89178000,,
88111670,-27.5718229,-48.6415299
89069080,-26.8053086,-49.0942244
89216410,-26.2981565,-48.8760831
89558000,,
88801140,-26.8113997,-49.1649493
88302450,-26.2747498,-48.8299095
88304290,,
89809500,-27.0955276,-52.6739562
88113442,-27.5674848,-48.6472536
89224071,-26.2585995,-48.8032599
88107550,-27.5755697,-48.6737143
88015130,-26.3189162,-48.8229139
89218640,-26.2776204,-48.8732944
88350695,-27.1019089,-48.948675
89663000,,
88106325,-27.1798099,-51.5232084
88048404,-27.6530431,-48.4824306
88810480,-28.6619063,-49.3871747
88130405,-27.6339431,-48.6499727
89036770,-26.9228908,-49.0991995
89230345,-26.3413376,-48.8010559
88075080,-27.5886054,-48.576548
88119329,-27.5624418,-48.6486377
88310160,-26.5552431,-52.5351373
88135200,-27.6691777,-48.6808388
88075020,-28.6873949,-49.378339
89227012,-26.8693444,-52.3976924
89228520,-26.2835558,-48.7873021
88345231,-27.0387377,-48.6603247
88316001,-27.0408016,-48.8662999
88337340,-28.707731,-49.0414736
89210450,-28.707731,-49.0414736
89871000,,
88103213,-27.617685,-48.6311397
89834000,,
88512200,-27.8325891,-50.3398064
89020450,-26.9345607,-49.0541758
88801018,-28.6788313,-49.3738012
88357100,-27.1443365,-48.8999314
88106840,-27.5921598,-48.6349931
88352145,-27.0828694,-48.9018065
89210050,-26.327093,-48.8398744
88133322,-27.6294022,-48.6641882
89220090,-26.2689321,-48.8757956
89023790,-26.9551305,-49.0905012
88355210,-27.0779583,-48.9045958
88512113,-27.830751,-50.3348267
89257207,-26.4279499,-49.07765
89253720,-26.5006685,-49.1162404
88813582,-26.459051,-53.5070588
89230650,-26.328083,-48.7966821
89235890,-26.3559309,-48.7919654
88352165,-26.8788587,-49.1010769
89070471,-26.8747695,-49.1295452
88015220,-27.5914866,-48.5474297
89228830,-26.2842999,-48.7804729
89037385,-26.9123137,-49.1081647
89226350,-26.2349062,-48.8138365
88061400,-27.5813576,-48.4293108
88516240,-27.8043216,-50.3783298
88310415,-26.8858763,-48.6971704
89235540,-26.3621442,-48.8267469
89040400,-26.9214094,-49.1265451
88070650,-27.0928478,-48.9078744
89735000,,
89765000,,
88904262,,
89058010,-26.8595651,-49.0552644
89065200,-26.871907,-49.0956848
88803601,-28.7039648,-49.3717317
88058240,-27.6231354,-48.6742109
88345536,-26.8841392,-49.0792813
89207415,-26.3300998,-48.8299618
88357101,-27.1443365,-48.8999314
88058195,-27.4396161,-48.393032
89217770,-26.2808384,-48.8822458
89232110,-26.3546679,-48.8387336
88460000,,
88066575,-27.760261,-48.5110654
88805365,-27.2491262,-52.0190069
88590970,-27.8228391,-50.3368683
89216110,-26.4549091,-50.227952
88113459,-26.3456927,-48.8074203
88125000,,
89700252,-26.8807489,-52.4162233
89027610,-26.9930293,-49.1005293
89805572,-27.0985617,-52.6078523
88359501,-27.1400624,-48.9583316
89813040,-27.1335183,-52.610304
88509589,-27.8113956,-50.2986215
89020520,-26.9391472,-49.0547471
88107100,-27.5914872,-48.6514466
88034101,-27.5898756,-48.4945908
88817200,-28.6660253,-49.4043178
88804790,-28.7062773,-49.3998753
88805160,-28.6899372,-49.4012496
88813155,-26.8581176,-52.5652046
88804090,-28.6851106,-49.3869298
88819085,-28.646762,-49.42629
89037506,-26.9073283,-49.0978223
88806120,-28.7005442,-49.4289453
89066262,,
89069004,-26.7335,-49.0666779
88130815,-27.6424238,-48.6553324
88062130,,
88338250,-26.9215191,-49.1460068
89801328,-5.0029877,-42.8355037
88358020,-27.1558029,-48.9313108
88034330,-27.5832404,-48.4981184
88025216,,
88056752,,
88034166,,
88090000,-27.6000128,-48.6030086
88106785,-27.5989125,-48.6487695
89230648,-26.3288747,-48.798269
89814650,-26.9022735,-48.668196
89040090,-26.9210608,-49.1148786
89126000,,
88135255,-27.6780591,-48.6861133
89260200,-26.5243446,-49.1133272
89218325,-26.2736567,-48.8661519
89053600,-26.8729907,-49.0853827
89074540,-26.8533842,-49.1383012
88311225,-26.8824905,-48.7025551
89226120,-26.2521186,-48.8230353
88509130,-27.2188481,-52.0492708
89227701,-26.3108093,-48.8306043
88054130,-27.4284692,-48.45235
88090210,-27.5918348,-48.5968728
89204120,-27.3947001,-51.2091709
89288025,-26.2276519,-49.4000309
89070608,-26.8779497,-49.1388407
88353468,-27.1352611,-48.9114997
88356001,-27.0644215,-48.8787019
88132237,-26.8569987,-49.0451076
88168746,-28.4647645,-49.0097635
88015140,-27.127299,-51.4669276
89815405,-27.1280324,-52.6224035
88505262,-28.6862547,-49.4150032
89490000,,
89015640,-26.9086521,-49.0202349
89021130,-26.2710791,-48.8490491
89215260,,
89050560,-26.9018879,-49.0500399
89022200,-26.8425821,-52.264892
88812860,-28.6622761,-49.3283545
88040420,-27.5974696,-48.5261644
89222300,-26.2715638,-48.8403606
88809200,-28.6783954,-49.3897952
88330503,-26.9983489,-48.6436162
88512612,-27.8418683,-50.3444718
88440000,,
89167580,-27.2461767,-49.6381575
88134760,-27.6916074,-48.6578314
88524010,-27.8054426,-50.2906044
89040290,-26.9279003,-49.1259004
88357110,-27.1442551,-48.8881911
88025030,-27.580235,-48.5401252
88806305,-28.6924644,-49.422714
88702475,-28.5027121,-49.0209939
88102130,-27.5956553,-48.6152326
89226578,-26.2085807,-48.8158199
89215182,-26.8478846,-49.1050899
88131090,-27.6515962,-48.666074
88052800,-27.4491489,-48.4686367
89254207,-26.4499437,-49.1173289
88502210,-27.8107191,-50.3268204
88521755,-27.7734502,-50.3000145
89207570,-26.3235824,-48.822057
88901272,-28.9438997,-49.5152266
88817160,,
88108270,-27.5908967,-48.6228562
88708071,,
89045250,-26.9273167,-49.1121515
88809358,,
89805390,-27.0858075,-52.6069914
89809600,-26.2687496,-48.8492772
88115370,-27.5409895,-48.6319434
89162080,-27.1680185,-49.5810958
88356444,-27.0488051,-48.8788934
88348000,,
88338130,-26.9752163,-48.6520429
88132227,-27.6401033,-48.6855474
88040120,-27.6073983,-48.5240662
89260315,-26.525157,-49.1344764
88904322,,
89057630,-26.8716881,-49.0509526
88131600,-27.6633639,-48.6597957
89215110,-26.3363294,-48.901412
88330040,-26.3492443,-52.8427645
89046060,-26.9363585,-49.1412166
88523140,-26.916154,-49.098276
88817550,-28.6713029,-49.4219869
89226140,-26.2509278,-48.8226481
89885000,,
88036800,-27.59403,-48.5157127
89251201,-26.4944365,-49.0702436
89802020,-26.1830779,-50.3860545
89180970,-26.9109694,-49.081558
89229140,-27.6183284,-48.6889384
89205101,-26.3108093,-48.8306043
89218420,,
89801211,-27.0940759,-52.617179
88309200,-26.9039064,-48.6887099
88304330,-26.9067284,-48.6757659
89237100,-26.2873233,-48.9004414
89221301,-26.2730946,-48.8298983
88115218,-27.5453563,-48.6330975
88169899,-28.4783155,-52.1962953556395
89225868,-26.2351696,-48.8002652
89255700,-26.4579093,-49.1021068
88131650,-27.049172,-49.090809
88370438,-26.9019526,-48.6463492
89226160,-26.2493758,-48.824237
88485000,,
88111495,-27.5707986,-48.6350898
89803140,-26.7215579,-53.0438857
89480000,,
89261700,-26.5785276,-49.1396023
88102150,-26.9417498,-49.0528176
88512685,-27.8419578,-50.3417658
88787970,,
88505334,-26.8976691,-49.2514886
88308625,-26.9260769,-48.7008295
88106190,-27.6079081,-48.6481635
89862000,,
89257500,-26.4444532,-49.0550602
88819450,-28.649931,-49.3915028020192
89805754,-27.0971289,-52.600548
88165156,-27.4765423,-48.6587772
88058071,-27.439373,-48.4110765
88110400,-27.5708684,-48.6106764
88108185,-27.5917161,-48.6215835
89226270,-26.2419559,-48.8129477
89700214,-27.2283313,-52.0150284
89813095,-27.1326275,-52.6057497
88052250,,
88135044,,
88316487,-26.9563074,-48.7391542
89035470,-26.8990766,-49.0903547
89809544,-27.1065146,-52.6731853
88161837,-27.5157807,-48.644041
88782000,,
88058250,,
88341203,,
89069151,,
89256260,-26.4813969,-49.060342
88351170,-27.0930185,-48.9242897
88526340,-27.8311303,-50.3084535
89281102,-26.2435998,-49.3749481
88804530,-28.6968465,-49.3902354
88134165,-27.6784793,-48.6527215
89213340,-26.3297117,-48.8701107
89251420,-26.4932976,-49.0743882
89805832,-27.0660153,-52.6042596
88317127,-26.8794462,-48.7346643
88519050,-26.2827826,-48.8456454
88906770,-28.9316331,-49.4717207
89239400,,
88133370,-28.6020652,-49.4239905
89740000,,
88037085,-27.6010455,-48.507945
89032001,-26.8867589,-49.0937247
89257200,-26.4628107,-49.0432522
89228130,-26.9351278,-49.2873775
88317200,-26.8908965,-48.7428491
89023400,-26.95402,-49.0740565
